customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Numeric,tenure_group,charges_per_tenure,service_count,has_addons,has_premium_support,contract_stability,is_high_value,auto_payment,senior_alone,monthly_total_ratio
7722-VJRQD,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.95,4549.05,0,0,4+ Years,62.31575342465754,5,1,1,2,0,1,0,0.013395457192778102
7073-QETQY,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.35,1359.5,0,0,4+ Years,20.291044776119403,0,0,0,1,0,0,0,0.01495773612642411
9415-DPEWS,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.35,1639.3,1,1,1-2 Years,86.27894736842104,2,1,1,0,1,0,0,0.05386209839663476
5624-RYAMH,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.5,178.85,0,0,0-1 Year,17.884999999999998,0,0,0,0,0,0,0,0.10842368640533778
0196-JTUQI,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,633.85,0,0,0-1 Year,63.385000000000005,0,0,0,0,1,1,0,0.11845317791604316
7130-YXBRO,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.45,5315.1,0,0,2-4 Years,108.47142857142858,5,1,0,0,1,1,0,0.020964616918417635
9272-LSVYH,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.15,735.5,0,0,0-1 Year,66.86363636363636,0,0,0,0,0,0,0,0.09524779361846572
7943-RQCHR,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,1,1,0-1 Year,88.99,2,1,0,0,1,0,0,0.10635312605230667
3793-MMFUH,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,1290.0,1,1,1-2 Years,92.14285714285714,2,1,0,0,1,0,1,0.0736250968241673
3249-ZPQRG,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.45,330.05,1,1,0-1 Year,66.01,1,1,0,0,1,0,0,0.2369732668781151
2568-BRGYX,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,237.95,1,1,0-1 Year,47.589999999999996,0,0,0,0,0,0,0,0.2937853107344633
3084-DOWLE,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6474.4,0,0,4+ Years,88.69041095890411,6,1,1,2,1,1,0,0.01420761651789851
1084-MNSMJ,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,0,0,4+ Years,85.0375,6,1,1,2,1,1,0,0.019330989497959507
7721-JXEAW,Male,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.05,2452.7,1,1,4+ Years,40.87833333333333,2,1,0,0,0,1,0,0.016729836573338226
7249-WBIYX,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,1,1,0-1 Year,73.98636363636363,1,1,0,0,1,0,0,0.10505000920414799
4238-HFHSN,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.15,4904.85,0,0,4+ Years,79.11048387096774,1,1,0,0,1,0,0,0.016745314267660037
6250-CGGUN,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,84.4,4484.05,0,0,4+ Years,81.52818181818182,3,1,1,1,1,0,0,0.018818073377108394
5478-JJVZK,Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,0,0,2-4 Years,59.81911764705882,2,1,0,0,0,0,0,0.029928495957933017
7596-IIWYC,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.25,538.2,0,0,2-4 Years,19.22142857142857,0,0,0,2,0,1,0,0.03755563798219584
6567-HOOPW,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,79.2,1,1,0-1 Year,39.6,1,1,0,0,1,0,1,0.9875311720698254
9793-WECQC,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.3,2192.9,0,0,1-2 Years,91.37083333333334,3,1,0,0,1,0,0,0.043438625279183185
4291-HPAXL,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,0,0,0-1 Year,9.925,0,0,0,0,0,0,0,0.9520383693045563
8999-YPYBV,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.35,3858.05,0,0,2-4 Years,83.87065217391304,6,1,1,2,1,0,0,0.02185771109469947
1839-FBNFR,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.85,854.8,0,0,2-4 Years,21.369999999999997,0,0,0,2,0,1,0,0.0231946716522552
3164-AALRN,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.0,347.4,1,1,0-1 Year,57.9,3,1,0,1,0,0,0,0.20091848450057406
3071-MVJCD,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.3,5815.15,0,0,4+ Years,79.65958904109588,5,1,1,2,1,1,0,0.014150254034025946
1697-BCSHV,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.8,3970.4,0,0,4+ Years,67.2949152542373,2,1,0,0,0,1,0,0.01682026489399204
0562-KBDVM,Female,0,No,No,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.6,3058.15,0,0,4+ Years,43.072535211267606,4,1,1,2,0,1,0,0.014579213180131737
1131-SUEKT,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.45,6145.2,0,0,4+ Years,99.11612903225806,4,1,1,1,1,1,0,0.016018027399043313
3717-OEAUQ,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,0,0,0-1 Year,43.06666666666666,0,0,0,0,1,0,0,0.5430107526881721
4538-WNTMJ,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.95,1165.9,0,0,2-4 Years,24.806382978723406,0,0,0,1,0,0,0,0.02138143799811466
3334-CTHOL,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,1,1,0-1 Year,24.975,0,0,0,0,0,1,0,0.9803729146221786
4704-ERYFC,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1554.0,1,1,1-2 Years,67.56521739130434,0,0,0,0,0,0,0,0.04453376205787781
9432-RUVSL,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.5,4904.25,0,0,2-4 Years,100.08673469387755,5,1,1,2,1,1,0,0.02089597879822639
8060-HIWJJ,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55,5632.55,0,0,4+ Years,86.65461538461538,5,1,1,2,1,1,0,0.015363314428734988
7684-XSZIY,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,1643.25,0,0,4+ Years,22.51027397260274,0,0,0,2,0,1,0,0.014778774517257108
9089-UOWJG,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.35,740.55,0,0,0-1 Year,56.965384615384615,2,1,0,0,0,1,0,0.0786865349605556
8621-MNIHH,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,1,1,2-4 Years,91.93,3,1,0,0,1,0,0,0.029283372947445277
8039-ACLPL,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,0,0,4+ Years,66.96164383561644,4,1,0,2,0,1,0,0.014061605170580055
9885-AIBVB,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,2440.25,0,0,2-4 Years,81.34166666666667,2,1,0,0,1,0,0,0.03514592933947772
1934-MKPXS,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,620.55,0,0,2-4 Years,18.251470588235293,0,0,0,1,0,1,0,0.03233850856729145
2592-YKDIF,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,0,0,0-1 Year,10.175,0,0,0,0,0,0,0,0.9531615925058547
2272-JKMSI,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.8,6840.95,0,0,4+ Years,108.58650793650793,5,1,1,1,1,0,0,0.01619421363792486
0471-LVHGK,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.0,3001.2,1,1,2-4 Years,71.45714285714286,3,1,0,1,1,0,0,0.024315501965225503
9518-RWHZL,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,6254.2,1,1,4+ Years,96.21846153846154,3,1,0,1,1,1,0,0.015994692415909964
8714-CTZJW,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.85,319.6,0,0,0-1 Year,63.92,2,1,0,0,1,1,0,0.2584217092950717
3569-EDBPQ,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,0,0,1-2 Years,77.52199999999999,2,1,1,0,1,0,0,0.043500683324308294
3131-NWVFJ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,294.5,0,0,1-2 Years,19.633333333333333,0,0,0,1,0,0,0,0.0661590524534687
7521-YXVZY,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3,0,0,0-1 Year,14.575,0,0,0,0,0,0,0,0.33642495784148396
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,1,1,0-1 Year,88.57000000000001,4,1,0,0,1,1,1,0.22485073786189025
6240-EURKS,Female,0,No,Yes,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,1,1,1-2 Years,29.105263157894736,1,1,0,0,0,0,0,0.0631768953068592
2373-NTKOD,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,0,0,0-1 Year,60.71666666666667,2,1,0,0,0,0,0,0.12101561786464517
1970-KKFWL,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,797.1,0,0,2-4 Years,22.141666666666666,0,0,0,2,0,1,0,0.0291943365493046
6960-HVYXR,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,1,1,0-1 Year,38.0,0,0,0,0,1,0,0,0.987012987012987
9337-SRRNI,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,0,0,4+ Years,24.982089552238804,0,0,0,2,0,1,0,0.015106281347026511
0895-UADGO,Male,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,0,0,0-1 Year,38.16111111111111,3,1,1,2,0,0,0,0.12933662360284512
5678-VFNEQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.1,7412.25,0,0,4+ Years,102.94791666666667,4,1,0,1,1,1,0,0.014042424038039996
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,0,0,2-4 Years,91.79545454545455,2,1,0,0,1,1,0,0.022908415841584158
7024-OHCCK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,1,1,0-1 Year,56.949999999999996,2,1,0,0,1,0,1,0.5461157986616235
2692-BUCFV,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6,0,0,2-4 Years,98.28666666666666,4,1,0,0,1,1,1,0.03439449416870084
7861-UVUFT,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,1,1,1-2 Years,81.775,2,1,0,0,1,0,0,0.06438063235069497
1830-GGFNM,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,0,0,4+ Years,92.10227272727273,4,1,1,2,1,1,0,0.015551626300423537
5302-BDJNT,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,0,0,2-4 Years,94.94999999999999,3,1,1,0,1,0,0,0.027930510060832945
5223-UZAVK,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,0,0,4+ Years,101.59692307692308,4,1,0,1,1,1,0,0.015185925387596898
4859-ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,0,0,4+ Years,53.67627118644068,4,1,1,2,0,1,0,0.017519492408219955
5651-WYIPH,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75,0,0,1-2 Years,45.56578947368421,1,1,0,0,0,1,1,0.05751370060571099
9350-VLHMB,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,0,0,4+ Years,93.72205882352942,2,1,0,0,1,1,0,0.014049042217724853
3498-LZGQZ,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.15,1177.05,0,0,4+ Years,18.39140625,0,0,0,2,0,0,0,0.01625567675395781
8785-CJSHH,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,0,0,4+ Years,98.12704918032787,3,1,0,0,1,0,0,0.016670146573683552
5357-TZHPP,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,1,1,0-1 Year,73.25,1,1,0,0,1,1,1,0.1150647580095433
3870-SPZSI,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,0,0,4+ Years,110.83169014084507,6,1,1,2,1,1,0,0.014364584723095786
0680-DFNNY,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,1,1,1-2 Years,94.003125,3,1,0,0,1,0,0,0.06717384804491545
7560-QRBXH,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7,0,0,2-4 Years,19.116326530612245,0,0,0,1,0,0,0,0.021275461234936545
7077-XJMET,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,0,0,0-1 Year,57.03076923076923,4,1,1,0,1,0,0,0.09987877155172414
8752-GHJFU,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,0,0,4+ Years,91.46111111111111,4,1,1,1,1,0,0,0.0139686010142419
6896-SRVYQ,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,0,0,2-4 Years,69.38666666666667,1,1,0,0,1,0,1,0.023644105782160463
7767-UXAGJ,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45,50.45,1,1,0-1 Year,25.225,0,0,0,0,0,0,0,0.9805636540330418
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,0,0,2-4 Years,23.657608695652176,0,0,0,2,0,0,0,0.022446637594675235
6510-UPNKS,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,615.35,0,0,1-2 Years,25.639583333333334,0,0,0,1,0,1,0,0.04023687839701468
6718-BDGHG,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,0,0,2-4 Years,66.09545454545454,2,1,1,1,0,1,0,0.022291351574315964
9046-DQMTP,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,0,0,2-4 Years,20.552777777777777,0,0,0,0,0,1,0,0.028006478607099476
6439-LAJXL,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,0,0,0-1 Year,59.385000000000005,4,1,1,0,0,0,0,0.1159115743464739
1571-SAVHK,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,1,1,0-1 Year,87.13461538461539,3,1,1,0,1,0,0,0.0881587651598677
9052-VKDUW,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,0,0,4+ Years,109.50681818181818,5,1,0,0,1,1,0,0.015134641589829079
9546-CQJSU,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4,193.6,1,1,0-1 Year,64.53333333333333,2,1,0,0,1,0,0,0.46968139773895173
1666-JZPZT,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1291.35,0,0,2-4 Years,46.11964285714286,0,0,0,0,0,0,0,0.03791542538785933
5777-KJIRB,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,0,0,2-4 Years,49.354878048780485,1,1,0,1,0,0,0,0.024820330443802326
0506-LVNGN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,1,1,0-1 Year,58.275,1,1,0,0,1,1,1,0.21545700841294738
7677-SJJJK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,153.95,0,0,0-1 Year,17.105555555555554,0,0,0,1,0,1,0,0.12842852533075186
2480-EJWYP,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,0,0,4+ Years,92.52203389830508,3,1,0,1,1,1,0,0.017912744056558846
3253-HKOKL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,0,0,4+ Years,98.95188679245283,4,1,0,1,1,0,0,0.019121333727325586
7055-HNEOJ,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,0,0,0-1 Year,38.6375,2,1,1,0,0,0,0,0.3587270973963355
5514-YQENT,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,0,0,2-4 Years,107.31309523809523,6,1,1,2,1,0,0,0.024655346428135713
3211-AAPKX,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,0,0,1-2 Years,96.75952380952381,3,1,1,0,1,0,0,0.04847635209916623
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,0,0,0-1 Year,25.025,0,0,0,0,0,0,0,0.980411361410382
2951-QOQTK,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,1,1,0-1 Year,66.49,1,1,1,0,1,1,0,0.24231518968361074
2958-NHPPS,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,0,0,1-2 Years,19.745833333333334,0,0,0,0,0,0,0,0.04390397978521795
6806-YDEUL,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,0,0,0-1 Year,15.257142857142856,0,0,0,0,0,1,1,0.1808905380333952
1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,0,0,0-1 Year,16.955555555555556,0,0,0,0,0,0,0,0.12597656250000003
6890-PFRQX,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,0,0,1-2 Years,63.126315789473686,3,1,0,0,0,0,0,0.057897367544151944
0222-CNVPT,Male,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,0,0,4+ Years,48.20849056603774,3,1,0,0,0,1,1,0.019091958295025524
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,0,0,2-4 Years,93.1,3,1,0,0,1,0,0,0.03170928125629153
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,0,0,2-4 Years,21.828333333333333,0,0,0,0,0,0,0,0.03148585804680948
1621-YNCJH,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,0,0,2-4 Years,103.63243243243244,5,1,1,2,1,1,0,0.02765031026750795
3473-XIIIT,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,1,1,1-2 Years,90.27941176470588,3,1,0,0,1,0,0,0.06511476477291225
6362-QHAFM,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,0,0,2-4 Years,106.65465116279069,4,1,1,1,1,0,0,0.023609430692259903
7893-IXHRQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,1,1,0-1 Year,10.275,0,0,0,0,0,0,0,0.9535962877030162
3070-BDOQC,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,0,0,4+ Years,97.39426229508197,4,1,0,2,1,0,0,0.01677030654403783
2952-QAYZF,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.3,424.15,1,1,0-1 Year,70.69166666666666,2,1,0,0,1,0,0,0.20063506997530284
6234-PFPXL,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,0,0,1-2 Years,97.17173913043477,3,1,1,0,1,1,0,0.042890046736286595
9824-QCJPK,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,0,0,2-4 Years,18.02027027027027,0,0,0,1,0,0,0,0.02995132909022838
